combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
23,0.03,5.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.054508368131747156,0.04246620836203909,0.10275953937994554,0.14554112327742383,0.16348691745920557,1.1273739019883118,0.7949612053354542,2.4591670821154707,3.197263578290915,4.6834152795103705,0.6153846153846154,0.8974358974358975,1.0,1.0,0.8974358974358975,6,6,0.44679379999797675
24,0.03,5.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0550166459857343,0.044069000120624736,0.1099275015093866,0.14887923390141486,0.16565651084947758,1.0959562154536013,0.714780396061542,2.481564929769206,3.1847628707922127,4.660064579181466,0.5897435897435898,0.8717948717948718,1.0,1.0,0.8717948717948718,5,5,0.4589994000016304
25,0.03,5.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.056029912378472706,0.04437559323510991,0.1142270920889967,0.15071950466144748,0.16689109444324854,1.0963451162251885,0.7127370096061441,2.4943275472490427,3.1772301118542146,4.646831559545177,0.5897435897435898,0.8205128205128205,1.0,1.0,0.8205128205128205,5,5,0.49136250000083237
26,0.04,2.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04414211107245359,0.04180455380107981,0.07203130124432484,0.11392409157131919,0.11682597328084866,1.1959141599538077,0.9047383124236319,2.4502605427013577,3.572781832606779,4.950247046551112,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,12,12,0.47284270000091055
27,0.04,2.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0397287864290209,0.035326108323465256,0.06743335314364976,0.07633593154416803,0.08776853879722615,1.0878678000885265,0.7843079871256577,2.4343773291916477,3.4242358010038743,4.806510993159009,0.7435897435897436,1.0,1.0,1.0,1.0,11,11,0.4839453000022331
28,0.04,2.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.040355023055040566,0.03770179954245017,0.06373122230876985,0.07467084938181166,0.0908557027800358,1.074007460221294,0.6878771368260175,2.426757356800408,3.4287702815240664,4.737627681165947,0.717948717948718,1.0,1.0,1.0,1.0,12,12,0.47801220000110334
29,0.04,2.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.040789907538024237,0.03748319118036738,0.0654664405941656,0.0734427143668609,0.10089552293191867,1.0607730683312844,0.6667041481412355,2.422720065250246,3.4311270501408444,4.701006380895478,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,11,11,0.4722394999989774
30,0.04,2.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04289937638879163,0.03782281399936057,0.06753302542460689,0.10663333286481608,0.107652383384511,1.0538950531459743,0.6543519514576417,2.420368987183565,3.4324874491759374,4.679624952720559,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,11,11,0.49016280000068946
31,0.04,2.5,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.044335784560708566,0.0445727394685951,0.07249513523991187,0.07617009160709086,0.11695041237519381,1.199776978954611,0.9554922155352017,2.0870569599508713,3.555909680810146,4.949814545279054,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,11,11,0.4580357000013464
32,0.04,2.5,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04194672575354855,0.036318601106474384,0.07537346030078011,0.0829715809376442,0.11867099543921607,1.097269739640018,0.8148278617323399,2.532138333156297,3.379385262992571,4.804192283171744,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,8,8,0.4576989999986836
